14	2745	10650683.5	0	10641365	10660002	"PAC:17831944"
14	2746	10752246	0	10692895	10811597	"PAC:17831942"
14	2747	8817118.5	0	8809248	8824989	"PAC:17841219"
14	2748	8837122	0	8830988	8843256	"PAC:17841218"
5	4831	6906328.5	0	6898015	6914642	"PAC:17828184"
14	3050	5056859.5	0	5047482	5066237	"PAC:17830913"
7	8380	3827393.5	0	3826590	3828197	"PAC:17835319"
7	8379	687679.5	0	686775	688584	"PAC:17817150"
14	2800	3456308.5	0	3450502	3462115	"PAC:17816702"
5	2800	3258742.5	0	3254427	3263058	"PAC:17827884"
7	2800	2576804.5	0	2571979	2581630	"PAC:17822968"
7	7307	17719529.5	0	17713808	17725251	"PAC:17831126"
7	767	323821	0	323573	324069	"PAC:17817131"
14	767	7613393	0	7613149	7613637	"PAC:17841254"
5	4826	6515496	0	6504318	6526674	"PAC:17828155"
14	8848	2994675.5	0	2992506	2996845	"PAC:17816656"
14	7746	2489271	0	2485177	2493365	"PAC:17837356"
14	731	7433384	0	7430862	7435906	"PAC:17830788"
5	731	6428584	0	6427146	6430022	"PAC:17828151"
5	731	6438189.5	0	6435306	6441073	"PAC:17828152"
7	731	141288	0	138291	144285	"PAC:17817115"
14	3020	27142008	0	27139067	27144949	"PAC:17838345"
14	3019	27135237	0	27132899	27137575	"PAC:17838344"
14	2799	3432102.5	0	3424345	3439860	"PAC:17816701"
5	2799	3290070.5	0	3280619	3299522	"PAC:17827886"
5	725	5095166	0	5094304	5096028	"PAC:17828041"
14	725	6685981	0	6684801	6687161	"PAC:17830827"
5	725	5041977	0	5040289	5043665	"PAC:17828034"
5	725	5564603.5	0	5562611	5566596	"PAC:17828096"
14	2723	6797706	0	6797178	6798234	"PAC:17830819"
5	2722	5693769	0	5692592	5694946	"PAC:17828103"
14	2722	6791405	0	6790571	6792239	"PAC:17830820"
14	3038	24659500.5	0	24658572	24660429	"PAC:17838807"
17	722	11464421.5	0	11462903	11465940	"PAC:17820372"
14	722	26712304.5	0	26710311	26714298	"PAC:17838300"
5	1301	5466760.5	0	5464956	5468565	"PAC:17828085"
