5	1254	1982790	0	1976784	1988796	"PAC:17827752"
5	1254	2189044.5	0	2184164	2193925	"PAC:17827771"
5	2740	3071353	0	3068523	3074183	"PAC:17827865"
14	2740	2456497.5	0	2453955	2459040	"PAC:17837360"
7	2740	2629408	0	2626616	2632200	"PAC:17822965"
7	5413	7452311.5	0	7450247	7454376	"PAC:17835578"
14	5413	12697973	0	12696103	12699843	"PAC:17831884"
14	2741	2481199.5	0	2480390	2482009	"PAC:17837357"
14	2742	10105158	0	10097967	10112349	"PAC:17831958"
7	5417	6368035	0	6356719	6379351	"PAC:17835510"
6	5403	10276181.5	0	10272612	10279751	"PAC:17842151"
8	5404	16672365	0	16671755	16672975	"PAC:17839549"
6	5404	21225174.5	0	21224808	21225541	"PAC:17841104"
14	3032	10302690	0	10299529	10305851	"PAC:17831951"
5	5074	8191959	0	8186969	8196949	"PAC:17835111"
5	5075	8523315.5	0	8521274	8525357	"PAC:17835123"
5	5077	8616593.5	0	8615373	8617814	"PAC:17835131"
5	7229	1849922	0	1845533	1854311	"PAC:17840394"
5	1262	8734483.5	0	8732862	8736105	"PAC:17835138"
7	1262	6786870	0	6786671	6787069	"PAC:17835536"
7	5600	6402082	0	6400855	6403309	"PAC:17835512"
7	1265	7049453.5	0	7045523	7053384	"PAC:17835550"
5	1265	8926682	0	8924510	8928854	"PAC:17835149"
5	5079	8726124	0	8724770	8727478	"PAC:17835137"
5	4894	9182077.5	0	9179172	9184983	"PAC:17835163"
7	5601	6581836.5	0	6578139	6585534	"PAC:17835524"
5	7230	8606941	0	8606637	8607245	"PAC:17835128"
5	5080	8828342	0	8809508	8847176	"PAC:17835145"
5	5081	9190131	0	9189123	9191139	"PAC:17835164"
5	5082	9259080.5	0	9257999	9260162	"PAC:17835172"
5	5083	9312923.5	0	9307618	9318229	"PAC:17835174"
7	5614	529128.5	0	528283	529974	"PAC:17817149"
7	5615	7492990.5	0	7492232	7493749	"PAC:17835582"
7	5619	7606014.5	0	7601858	7610171	"PAC:17835589"
5	5113	14519273.5	0	14517473	14521074	"PAC:17830254"
7	5620	7687107.5	0	7654374	7719841	"PAC:17835591"
7	5618	7583820.5	0	7576177	7591464	"PAC:17835588"
5	5086	9753622.5	0	9748753	9758492	"PAC:17835189"
7	1268	7266288	0	7264336	7268240	"PAC:17835561"
5	1268	9224630.5	0	9223412	9225849	"PAC:17835168"
7	1267	7065308	0	7064176	7066440	"PAC:17835552"
5	1267	9168660.5	0	9168060	9169261	"PAC:17835161"
14	1267	11854754	0	11854250	11855258	"PAC:17831907"
7	5409	7215926	0	7211328	7220524	"PAC:17835558"
14	5409	12532234.5	0	12525673	12538796	"PAC:17831887"
1	5409	6604131	0	6602502	6605760	"PAC:17817060"
7	1266	7060236	0	7058344	7062128	"PAC:17835551"
5	1266	9113347	0	9111947	9114747	"PAC:17835157"
18	1266	3313724	0	3312010	3315438	"PAC:17821429"
7	5407	6697002	0	6686911	6707093	"PAC:17835529"
7	1264	6962678.5	0	6961539	6963818	"PAC:17835545"
5	1264	8869491.5	0	8866925	8872058	"PAC:17835146"
5	4888	8697854.5	0	8695422	8700287	"PAC:17835136"
5	4887	8551712.5	0	8550008	8553417	"PAC:17835125"
5	4886	8486732.5	0	8485998	8487467	"PAC:17835120"
7	4886	6897030	0	6895843	6898217	"PAC:17835543"
7	5406	6643597	0	6641661	6645533	"PAC:17835527"
5	1259	8349480.5	0	8340261	8358700	"PAC:17835117"
7	1259	6600281.5	0	6588813	6611750	"PAC:17835525"
5	7228	2995838	0	2993281	2998395	"PAC:17827855"
5	7214	23401260.5	0	23398859	23403662	"PAC:17842497"
7	5405	6565680	0	6562398	6568962	"PAC:17835523"
5	4885	5428251.5	0	5426792	5429711	"PAC:17828080"
5	5073	7510889.5	0	7508228	7513551	"PAC:17835068"
7	1258	6523001	0	6520673	6525329	"PAC:17835520"
5	1258	8278258	0	8275912	8280604	"PAC:17835114"
7	1257	6428291	0	6427600	6428982	"PAC:17835514"
14	1257	10441958	0	10441406	10442510	"PAC:17831950"
5	1257	8239956.5	0	8239764	8240149	"PAC:17835113"
7	5599	6389561	0	6380043	6399079	"PAC:17835511"
7	5416	6260742	0	6254705	6266779	"PAC:17835503"
7	5415	6182690	0	6177974	6187406	"PAC:17835499"
5	4834	7268755.5	0	7238490	7299021	"PAC:17835044"
5	5024	3714057.5	0	3710369	3717746	"PAC:17827924"
5	5023	3607829.5	0	3607474	3608185	"PAC:17827916"
5	5023	3532489	0	3528665	3536313	"PAC:17827907"
14	3053	9068684.5	0	9067763	9069606	"PAC:17841206"
5	3053	7504032	0	7500309	7507755	"PAC:17835067"
7	3052	5979164.5	0	5978292	5980037	"PAC:17835486"
14	3052	9065536	0	9065178	9065894	"PAC:17841208"
7	3052	5889358.5	0	5888720	5889997	"PAC:17835477"
5	3052	7317389	0	7315938	7318840	"PAC:17835046"
5	3052	7303037.5	0	7301041	7305034	"PAC:17835045"
5	3052	7431102	0	7417580	7444624	"PAC:17835060"
7	7308	17742453	0	17739635	17745271	"PAC:17831128"
6	8373	5142188.5	0	5137111	5147266	"PAC:17833103"
7	5412	7417567.5	0	7414016	7421119	"PAC:17835571"
7	5412	7407797.5	0	7404666	7410929	"PAC:17835569"
7	8391	15827222.5	0	15824813	15829632	"PAC:17816767"
4	7204	1199138.5	0	1197521	1200756	"PAC:17840581"
7	5611	328205	0	324723	331687	"PAC:17817132"
7	5610	225045.5	0	222103	227988	"PAC:17817123"
5	5067	6628280.5	0	6624260	6632301	"PAC:17828165"
8	6614	19852648	0	19851403	19853893	"PAC:17839241"
1013	6614	3191065	0	3190331	3191799	"PAC:17817219"
14	6615	6055235	0	6054487	6055983	"PAC:17830860"
5	5066	6619837.5	0	6616249	6623426	"PAC:17828164"
5	5065	6410477.5	0	6409726	6411229	"PAC:17828150"
5	5064	6402889.5	0	6397556	6408223	"PAC:17828149"
5	1276	10295972.5	0	10295157	10296788	"PAC:17835966"
7	1276	8071686.5	0	8070840	8072533	"PAC:17835613"
7	7314	8201061	0	8189767	8212355	"PAC:17835621"
7	5438	4527433	0	4526093	4528773	"PAC:17835393"
7	5607	150426.5	0	146603	154250	"PAC:17817116"
7	5605	67855	0	59086	76624	"PAC:17817109"
1000	729	7524158	0	7523488	7524828	"PAC:17818300"
14	729	7261627	0	7260669	7262585	"PAC:17830796"
5	729	6214690	0	6214136	6215244	"PAC:17828133"
5	4820	6252440	0	6247513	6257367	"PAC:17828136"
5	4819	6208822.5	0	6207107	6210538	"PAC:17828132"
1000	6226	7434244.5	0	7431370	7437119	"PAC:17818290"
12	6225	5104436.5	0	5102971	5105902	"PAC:17836900"
1000	6225	26091265	0	26090167	26092363	"PAC:17819895"
1000	6225	26080296.5	0	26074265	26086328	"PAC:17819893"
12	6225	5123872.5	0	5122810	5124935	"PAC:17836904"
1000	1333	7417097	0	7416007	7418187	"PAC:17818289"
5	1333	5751801.5	0	5751269	5752334	"PAC:17828111"
5	4816	5831583.5	0	5824109	5839058	"PAC:17828119"
1000	7491	9216322	0	9201311	9231333	"PAC:17818443"
1000	7491	9250608	0	9248292	9252924	"PAC:17818447"
14	2723	6797706	0	6797178	6798234	"PAC:17830819"
14	2721	6759000.5	0	6757848	6760153	"PAC:17830823"
14	2719	1311840.5	0	1309272	1314409	"PAC:17837437"
14	3038	24659500.5	0	24658572	24660429	"PAC:17838807"
7	5572	937487	0	931845	943129	"PAC:17817443"
5	4883	5343659	0	5339943	5347375	"PAC:17828071"
14	2779	4732527.5	0	4731695	4733360	"PAC:17830930"
5	5054	5293433.5	0	5292468	5294399	"PAC:17828063"
5	5053	5271173	0	5265547	5276799	"PAC:17828059"
5	5052	5255260.5	0	5255082	5255439	"PAC:17828055"
5	5052	5257553.5	0	5255988	5259119	"PAC:17828056"
5	5051	5211027.5	0	5209928	5212127	"PAC:17828052"
5	5049	4949421.5	0	4948519	4950324	"PAC:17828032"
14	760	6464167	0	6462658	6465676	"PAC:17830838"
5	760	5146899.5	0	5145529	5148270	"PAC:17828046"
7	5485	1059957.5	0	1059439	1060476	"PAC:17817426"
7	5486	1079266.5	0	1078956	1079577	"PAC:17817423"
7	5487	1159979.5	0	1158694	1161265	"PAC:17817416"
14	1295	3112434.5	0	3110960	3113909	"PAC:17816667"
7	1295	1343146.5	0	1339352	1346941	"PAC:17823100"
5	1295	4756305.5	0	4748334	4764277	"PAC:17828018"
5	4873	4783871.5	0	4782869	4784874	"PAC:17828020"
5	4872	4771276.5	0	4768687	4773866	"PAC:17828019"
5	4871	4729337.5	0	4728528	4730147	"PAC:17828015"
7	4871	1746814.5	0	1745598	1748031	"PAC:17823060"
7	4871	1749493.5	0	1748619	1750368	"PAC:17823059"
5	745	4474911.5	0	4472012	4477811	"PAC:17827992"
14	745	2897460.5	0	2895056	2899865	"PAC:17816643"
14	3029	24926099.5	0	24919764	24932435	"PAC:17838827"
14	3028	24821129.5	0	24820274	24821985	"PAC:17838821"
14	8846	11677433.5	0	11674666	11680201	"PAC:17831911"
5	4864	4537204	0	4536216	4538192	"PAC:17828001"
5	4863	4531477.5	0	4531231	4531724	"PAC:17828000"
14	2707	2958036.5	0	2954033	2962040	"PAC:17816650"
5	7216	8599547	0	8594494	8604600	"PAC:17835127"
5	4858	4442114.5	0	4441484	4442745	"PAC:17827987"
1	110	10193864	0	10190018	10197710	"PAC:17829598"
14	110	28404733.5	0	28402797	28406670	"PAC:17838475"
14	2811	29200256	0	29196829	29203683	"PAC:17823252"
1	1520	11541373.5	0	11539990	11542757	"PAC:17829526"
14	678	28768413	0	28767155	28769671	"PAC:17838509"
1	678	10549503	0	10547654	10551352	"PAC:17829574"
17	678	6146435.5	0	6144991	6147880	"PAC:17820738"
