12	2814	27086198.5	0	27084957	27087440	"TESI_021441-RA"
17	2814	26520510	0	26518968	26522052	"TESI_027227-RA"
5	2815	51951903	0	51951168	51952638	"TESI_009651-RA"
17	2815	25069892.5	0	25060194	25079591	"TESI_027152-RA"
5	8852	52649653.5	0	52648549	52650758	"TESI_009687-RA"
2	23	56462970.5	0	56460945	56464996	"TESI_004188-RA"
5	23	38497946.5	0	38490810	38505083	"TESI_009138-RA"
7	23	37980566	0	37979528	37981604	"TESI_013262-RA"
5	7838	47639517	0	47636236	47642798	"TESI_009446-RA"
12	7839	22765404.5	0	22758266	22772543	"TESI_021236-RA"
5	7839	51713552.5	0	51712194	51714911	"TESI_009643-RA"
12	7839	37919393.5	0	37918648	37920139	"TESI_021920-RA"
17	7839	25413735.5	0	25412577	25414894	"TESI_027167-RA"
12	10634	26782118.5	0	26780135	26784102	"TESI_021421-RA"
12	10635	23795925	0	23795440	23796410	"TESI_021284-RA"
5	2818	51691102.5	0	51686581	51695624	"TESI_009642-RA"
17	2818	25508493	0	25499499	25517487	"TESI_027170-RA"
12	2819	22466000.5	0	22465147	22466854	"TESI_021218-RA"
17	1769	25865441.5	0	25864440	25866443	"TESI_027187-RA"
7	711	38460181.5	0	38458464	38461899	"TESI_013281-RA"
12	711	33230002.5	0	33223821	33236184	"TESI_021752-RA"
12	3406	37294741	0	37292476	37297006	"TESI_021889-RA"
7	3406	39803090.5	0	39801190	39804991	"TESI_013351-RA"
7	3406	39794435	0	39792377	39796493	"TESI_013350-RA"
7	10059	39514660.5	0	39513239	39516082	"TESI_013332-RA"
12	1600	11451290.5	0	11449215	11453366	"TESI_020769-RA"
7	1600	42651975.5	0	42649075	42654876	"TESI_013500-RA"
7	1774	24065596.5	0	24065381	24065812	"TESI_012722-RA"
12	160	32856268.5	0	32851577	32860960	"TESI_021732-RA"
17	160	25956436.5	0	25954854	25958019	"TESI_027192-RA"
5	160	51233170.5	0	51231821	51234520	"TESI_009615-RA"
12	6313	34410096	0	34401251	34418941	"TESI_021809-RA"
7	6313	32824084.5	0	32813812	32834357	"TESI_013026-RA"
17	6313	9673106.5	0	9661746	9684467	"TESI_026487-RA"
12	1648	32250175	0	32246063	32254287	"TESI_021691-RA"
5	1717	50930415.5	0	50919861	50940970	"TESI_009600-RA"
7	1717	34521678.5	0	34516612	34526745	"TESI_013109-RA"
12	3477	31432130.5	0	31428838	31435423	"TESI_021654-RA"
5	3440	50605864.5	0	50602848	50608881	"TESI_009587-RA"
17	2867	28662309	0	28653913	28670705	"TESI_027314-RA"
17	2907	23420449	0	23410505	23430393	"TESI_027066-RA"
