9	6059	26438571	0	26435108	26442034	"PAC4GC:49811929"
2	135	2060391.5	0	2054842	2065941	"PAC4GC:49845450"
9	135	26516852.5	0	26510891	26522814	"PAC4GC:49813803"
2	832	2033635.5	0	2030925	2036346	"PAC4GC:49844053"
2	2917	2011387.5	0	2006323	2016452	"PAC4GC:49841566"
2	2917	1978724	0	1975406	1982042	"PAC4GC:49842113"
9	2917	26454876.5	0	26452243	26457510	"PAC4GC:49809857"
2	2917	1525845.5	0	1521848	1529843	"PAC4GC:49844446"
2	2674	1706989.5	0	1701780	1712199	"PAC4GC:49843221"
9	865	26811699	0	26810513	26812885	"PAC4GC:49812800"
9	1254	26861503	0	26858702	26864304	"PAC4GC:49813885"
9	3903	27017419	0	26988103	27046735	"PAC4GC:49811677"
2	3904	1404904	0	1397027	1412781	"PAC4GC:49845579"
9	3904	27099638	0	27092377	27106899	"PAC4GC:49813546"
2	4215	161750.5	0	158428	165073	"PAC4GC:49845255"
9	4215	28141515.5	0	28137514	28145517	"PAC4GC:49813856"
2	8176	181735	0	181253	182217	"PAC4GC:49841593"
2	7447	192125.5	0	189490	194761	"PAC4GC:49841703"
9	7447	28122089	0	28121320	28122858	"PAC4GC:49813319"
9	3912	28100235.5	0	28099350	28101121	"PAC4GC:49809934"
9	3913	28034181	0	28031926	28036436	"PAC4GC:49813381"
9	3915	28009163.5	0	28007147	28011180	"PAC4GC:49813730"
2	839	548065	0	547380	548750	"PAC4GC:49842806"
9	839	27768583	0	27767690	27769476	"PAC4GC:49813834"
9	4001	27691346.5	0	27689731	27692962	"PAC4GC:49813596"
2	4001	659599.5	0	658056	661143	"PAC4GC:49842591"
9	8619	27631036.5	0	27628847	27633226	"PAC4GC:49813911"
9	3999	27622236	0	27620360	27624112	"PAC4GC:49812598"
2	3999	718468.5	0	716279	720658	"PAC4GC:49844991"
2	3999	711505	0	709480	713530	"PAC4GC:49843519"
2	3997	939738.5	0	937872	941605	"PAC4GC:49843152"
2	4066	1416489.5	0	1414002	1418977	"PAC4GC:49845324"
9	4066	27456723	0	27455391	27458055	"PAC4GC:49811537"
9	3911	26750413	0	26747685	26753141	"PAC4GC:49812972"
9	3900	26537444	0	26535872	26539016	"PAC4GC:49812704"
2	3900	2072299	0	2071028	2073570	"PAC4GC:49841898"
9	1236	26391899.5	0	26391389	26392410	"PAC4GC:49810973"
9	6063	26033907.5	0	26026139	26041676	"PAC4GC:49812253"
