13	6059	1661086.5	0	1659043	1663130	"Sp13g00342"
13	135	1677777	0	1671867	1683687	"Sp13g00344"
8	135	2639016	0	2631268	2646764	"Sp08g00285"
8	832	2650882	0	2648524	2653240	"Sp08g00286"
8	2917	3102709.5	0	3099682	3105737	"Sp08g00355"
8	2917	2671172.5	0	2662030	2680315	"Sp08g00289"
8	865	3138076	0	3137124	3139028	"Sp08g00363"
5	865	2306045.5	0	2304832	2307259	"Sp05g00463"
8	1254	3123012	0	3118647	3127377	"Sp08g00360"
8	3903	3017204.5	0	3003154	3031255	"Sp08g00349"
8	3903	2952216.5	0	2952028	2952405	"Sp08g00342"
13	3904	1813606.5	0	1806938	1820275	"Sp13g00368"
8	8176	504014	0	503760	504268	"Sp08g00012"
8	7447	507265.5	0	506543	507988	"Sp08g00015"
5	3912	3700221	0	3699616	3700826	"Sp05g00647"
8	4001	3329364	0	3327594	3331134	"Sp08g00383"
8	4001	2620375.5	0	2620133	2620618	"Sp08g00281"
19	3999	2566926.5	0	2564662	2569191	"Sp19g00369"
8	3999	3194043	0	3191394	3196692	"Sp08g00369"
5	3999	2259819	0	2259168	2260470	"Sp05g00458"
8	3999	2742438.5	0	2741286	2743591	"Sp08g00300"
5	3997	2465608.5	0	2460624	2470593	"Sp05g00498"
5	4066	2375172.5	0	2371751	2378594	"Sp05g00480"
8	1236	2611809	0	2611297	2612321	"Sp08g00277"
5	6063	2615707	0	2601536	2629878	"Sp05g00521"
5	2827	2692495.5	0	2691785	2693206	"Sp05g00530"
13	2827	1552770.5	0	1552235	1553306	"Sp13g00318"
8	4763	2223957.5	0	2208053	2239862	"Sp08g00214"
8	4763	2211792	0	2206440	2217144	"Sp08g00207"
13	4763	1537171	0	1535745	1538597	"Sp13g00313"
19	4763	3174104.5	0	3172660	3175549	"Sp19g00435"
8	1749	2192260	0	2188308	2196212	"Sp08g00204"
8	919	2181896	0	2181640	2182152	"Sp08g00202"
13	919	1087612	0	1086633	1088591	"Sp13g00223"
13	136	1172966	0	1172776	1173156	"Sp13g00246"
5	868	3680068	0	3678015	3682121	"Sp05g00643"
8	3948	523178.5	0	521850	524507	"Sp08g00018"
5	867	3727279	0	3726584	3727974	"Sp05g00653"
6	737	4987454	0	4987059	4987849	"Sp06g00717"
13	737	1805061.5	0	1804421	1805702	"Sp13g00367"
8	737	2967255	0	2966543	2967967	"Sp08g00344"
5	1285	2316220	0	2314672	2317768	"Sp05g00466"
5	7448	2297553.5	0	2293917	2301190	"Sp05g00461"
13	4782	1702606	0	1699147	1706065	"Sp13g00349"
19	7453	2688134.5	0	2687834	2688435	"Sp19g00379"
8	7453	2604661	0	2604319	2605003	"Sp08g00272"
19	3957	2723683	0	2721121	2726245	"Sp19g00388"
8	1220	2533237.5	0	2531744	2534731	"Sp08g00255"
5	7753	2657431.5	0	2653957	2660906	"Sp05g00526"
8	8244	2334989	0	2333268	2336710	"Sp08g00230"
8	8245	2308941.5	0	2307788	2310095	"Sp08g00227"
5	8246	2687613	0	2683644	2691582	"Sp05g00529"
8	3855	2237610	0	2236996	2238224	"Sp08g00212"
13	845	1541488.5	0	1541057	1541920	"Sp13g00314"
5	845	2698125.5	0	2694718	2701533	"Sp05g00531"
13	2824	1482893.5	0	1482495	1483292	"Sp13g00307"
13	2824	1490026.5	0	1486382	1493671	"Sp13g00308"
19	2823	3205528.5	0	3202204	3208853	"Sp19g00441"
5	859	1586985.5	0	1584835	1589136	"Sp05g00351"
19	859	2933479	0	2932308	2934650	"Sp19g00418"
5	859	840889.5	0	840515	841264	"Sp05g00212"
8	859	1992779.5	0	1991891	1993668	"Sp08g00178"
5	6798	3036325.5	0	3035928	3036723	"Sp05g00572"
5	8281	2989811	0	2988374	2991248	"Sp05g00565"
5	3845	3294082.5	0	3289773	3298392	"Sp05g00602"
13	7398	1134184	0	1134024	1134344	"Sp13g00235"
13	7554	1146539	0	1144144	1148934	"Sp13g00240"
8	7242	1388311.5	0	1387985	1388638	"Sp08g00110"
13	7242	1165317.5	0	1164991	1165644	"Sp13g00244"
19	7242	3584577.5	0	3584224	3584931	"Sp19g00485"
8	3866	1483559	0	1480834	1486284	"Sp08g00118"
5	4004	3077869	0	3069521	3086217	"Sp05g00577"
13	7240	1393588.5	0	1392428	1394749	"Sp13g00287"
4	4986	879960	1	879119	880801	"Sp04g00194"
4	4988	862044.5	1	861206	862883	"Sp04g00188"
10	4988	2079193.5	1	2078154	2080233	"Sp10g00321"
4	6878	812824	1	807786	817862	"Sp04g00171"
7	4946	2774844	1	2771541	2778147	"Sp07g00475"
4	5334	789653	1	788200	791106	"Sp04g00166"
4	1641	787148.5	1	786387	787910	"Sp04g00165"
16	1641	555526.5	1	552920	558133	"Sp16g00113"
17	5419	3442589	1	3440716	3444462	"Sp17g00387"
16	1460	569225	1	568001	570449	"Sp16g00117"
4	4898	1339171	1	1335189	1343153	"Sp04g00271"
4	1461	1348992	1	1346756	1351228	"Sp04g00273"
4	4826	1380298	1	1377336	1383260	"Sp04g00276"
7	4900	2849924	1	2842171	2857677	"Sp07g00494"
4	4901	1517949	1	1517422	1518476	"Sp04g00315"
4	4902	1543485.5	1	1540973	1545998	"Sp04g00317"
4	1463	1556391	1	1555887	1556895	"Sp04g00323"
16	1463	638244	1	637339	639149	"Sp16g00130"
16	1463	632999	1	629674	636324	"Sp16g00129"
4	5484	1612162.5	1	1606029	1618296	"Sp04g00332"
4	5483	1624325.5	1	1622880	1625771	"Sp04g00335"
4	4904	1664987	1	1662222	1667752	"Sp04g00339"
4	4907	1682296.5	1	1681456	1683137	"Sp04g00343"
4	4908	1716752	1	1709009	1724495	"Sp04g00349"
4	4909	1731574.5	1	1727476	1735673	"Sp04g00351"
4	4834	1764937.5	1	1764794	1765081	"Sp04g00358"
10	208	2213267	1	2210620	2215914	"Sp10g00348"
